Crop,State,Season,year,Area,Production,Yield,avg_temperature_2m_mean,avg_temperature_2m_max,avg_temperature_2m_min,avg_relative_humidity_2m_mean,avg_wind_speed_10m_max,avg_wind_direction_10m_dominant,avg_precipitation_sum,avg_shortwave_radiation_sum,avg_surface_pressure_mean,avg_cloud_cover_mean
Wheat,Uttarakhand,Total,2021,2.98,8.63,2896.0,18.91,24.67,14.46,57.77,1.55,231.12,3.95,16.65,87.23,62.65
Wheat,Uttarakhand,Total,2022,2.85,8.31,2916.0,19.14,24.61,14.79,63.36,1.58,229.14,3.69,16.59,87.18,62.05
Wheat,Uttarakhand,Total,2023,2.68,8.69,3244.0,18.75,24.17,14.63,65.02,1.59,226.21,4.02,15.61,87.3,63.25
Wheat,Uttarakhand,Total,2024,2.58,8.49,3291.0,19.47,25.06,15.21,59.62,1.64,222.8,3.41,16.3,87.25,62.72
Wheat,West Bengal,Rabi,2020,1.93,5.95,3077.0,25.24,30.46,20.69,76.18,1.85,227.54,4.45,16.24,100.65,55.76
Wheat,West Bengal,Rabi,2021,2.21,6.56,2974.0,25.97,31.27,21.35,73.13,1.92,207.85,5.65,15.78,100.6,55.45
Wheat,West Bengal,Rabi,2022,1.8,5.57,3088.0,25.45,31.06,20.76,75.42,2.15,222.91,3.27,16.78,100.59,49.24
Wheat,West Bengal,Rabi,2023,1.9,5.93,3127.0,26.64,32.58,21.53,68.46,1.96,230.88,3.6,15.94,100.67,51.9
Wheat,West Bengal,Rabi,2024,1.8,5.63,3130.0,26.21,31.66,21.47,72.52,1.94,219.6,4.74,15.46,100.63,56.93
Wheat,West Bengal,Total,2020,1.93,5.95,3077.0,25.24,30.46,20.69,76.18,1.85,227.54,4.45,16.24,100.65,55.76
Wheat,West Bengal,Total,2021,2.21,6.56,2974.0,25.97,31.27,21.35,73.13,1.92,207.85,5.65,15.78,100.6,55.45
Wheat,West Bengal,Total,2022,1.8,5.57,3088.0,25.45,31.06,20.76,75.42,2.15,222.91,3.27,16.78,100.59,49.24
Wheat,West Bengal,Total,2023,1.9,5.93,3127.0,26.64,32.58,21.53,68.46,1.96,230.88,3.6,15.94,100.67,51.9
Wheat,West Bengal,Total,2024,1.8,5.63,3130.0,26.21,31.66,21.47,72.52,1.94,219.6,4.74,15.46,100.63,56.93
Wheat,Others,Rabi,2024,3.14,6.92,2203.0,25.91,32.66,20.06,58.71,2.01,179.22,4.34,17.02,96.48,48.46
Wheat,Others,Total,2024,3.14,6.92,2203.0,25.91,32.66,20.06,58.71,2.01,179.22,4.34,17.02,96.48,48.46
Wheat,All India,Rabi,2020,311.25,1095.86,3521.0,25.38,32.23,19.43,58.73,1.97,190.95,3.53,17.98,96.48,45.97
Wheat,All India,Rabi,2021,304.59,1077.42,3537.0,25.75,32.51,19.81,55.59,2.06,182.3,3.44,17.57,96.44,49.01
Wheat,All India,Rabi,2022,314.01,1105.54,3521.0,25.73,32.47,19.73,57.24,2.01,183.31,4.75,18.18,96.39,41.6
Wheat,All India,Rabi,2023,318.33,1132.92,3559.0,25.49,32.36,19.58,58.16,2.06,198.55,3.76,17.74,96.56,42.89
Wheat,All India,Rabi,2024,327.61,1175.07,3587.0,25.91,32.66,20.06,58.71,2.01,179.22,4.34,17.02,96.48,48.46
Wheat,All India,Total,2020,311.25,1095.86,3521.0,25.38,32.23,19.43,58.73,1.97,190.95,3.53,17.98,96.48,45.97
Wheat,All India,Total,2021,304.59,1077.42,3537.0,25.75,32.51,19.81,55.59,2.06,182.3,3.44,17.57,96.44,49.01
Wheat,All India,Total,2022,314.01,1105.54,3521.0,25.73,32.47,19.73,57.24,2.01,183.31,4.75,18.18,96.39,41.6
Wheat,All India,Total,2023,318.33,1132.92,3559.0,25.49,32.36,19.58,58.16,2.06,198.55,3.76,17.74,96.56,42.89
Wheat,All India,Total,2024,327.61,1175.07,3587.0,25.91,32.66,20.06,58.71,2.01,179.22,4.34,17.02,96.48,48.46
Maize,Andaman And Nicobar Islands,Kharif,2020,0.0,0.0,2680.0,28.32,28.92,27.68,77.31,4.08,158.54,5.6,18.52,100.88,69.69
Maize,Andaman And Nicobar Islands,Kharif,2021,0.0,0.0,2680.0,28.29,28.79,27.73,77.64,4.18,161.38,6.37,17.93,100.86,71.41
Maize,Andaman And Nicobar Islands,Kharif,2022,0.0,0.0,2260.0,28.25,28.74,27.68,77.82,3.85,156.64,6.67,17.72,100.8,77.01
Maize,Andaman And Nicobar Islands,Kharif,2023,0.0,0.0,2410.0,28.55,29.11,27.97,77.77,4.56,164.93,5.01,18.38,100.93,69.37
Maize,Andaman And Nicobar Islands,Rabi,2021,0.0,0.0,0.0,28.29,28.79,27.73,77.64,4.18,161.38,6.37,17.93,100.86,71.41
Maize,Andaman And Nicobar Islands,Total,2020,0.0,0.0,2680.0,28.32,28.92,27.68,77.31,4.08,158.54,5.6,18.52,100.88,69.69
Maize,Andaman And Nicobar Islands,Total,2021,0.0,0.0,2680.0,28.29,28.79,27.73,77.64,4.18,161.38,6.37,17.93,100.86,71.41
Maize,Andaman And Nicobar Islands,Total,2022,0.0,0.0,2260.0,28.25,28.74,27.68,77.82,3.85,156.64,6.67,17.72,100.8,77.01
Maize,Andaman And Nicobar Islands,Total,2023,0.0,0.0,2410.0,28.55,29.11,27.97,77.77,4.56,164.93,5.01,18.38,100.93,69.37
Maize,Andhra Pradesh,Kharif,2020,1.14,4.34,3807.0,27.89,33.28,23.65,72.22,2.65,171.69,3.21,18.08,99.98,58.31
Maize,Andhra Pradesh,Kharif,2021,1.3,4.41,3390.0,27.86,33.37,23.45,71.26,2.51,177.48,2.69,17.96,99.94,58.0
Maize,Andhra Pradesh,Kharif,2022,1.38,5.58,4046.0,27.66,33.28,23.26,71.98,2.56,167.43,2.74,17.8,99.91,55.42
Maize,Andhra Pradesh,Kharif,2023,1.39,5.56,4007.0,28.5,34.49,23.81,67.52,2.62,174.84,2.54,18.33,100.04,54.41
Maize,Andhra Pradesh,Kharif,2024,1.44,6.1,4234.0,28.43,34.01,24.13,71.61,2.76,168.25,2.85,17.62,99.99,56.82
Maize,Andhra Pradesh,Rabi,2020,1.87,13.47,7203.0,27.89,33.28,23.65,72.22,2.65,171.69,3.21,18.08,99.98,58.31
Maize,Andhra Pradesh,Rabi,2021,2.12,14.59,6880.0,27.86,33.37,23.45,71.26,2.51,177.48,2.69,17.96,99.94,58.0
Maize,Andhra Pradesh,Rabi,2022,2.48,21.97,8859.0,27.66,33.28,23.26,71.98,2.56,167.43,2.74,17.8,99.91,55.42
Maize,Andhra Pradesh,Rabi,2023,1.54,12.63,8229.0,28.5,34.49,23.81,67.52,2.62,174.84,2.54,18.33,100.04,54.41
Maize,Andhra Pradesh,Rabi,2024,1.85,13.66,7386.0,28.43,34.01,24.13,71.61,2.76,168.25,2.85,17.62,99.99,56.82
Maize,Andhra Pradesh,Total,2020,3.01,17.81,5917.0,27.89,33.28,23.65,72.22,2.65,171.69,3.21,18.08,99.98,58.31
Maize,Andhra Pradesh,Total,2021,3.42,18.99,5553.0,27.86,33.37,23.45,71.26,2.51,177.48,2.69,17.96,99.94,58.0
Maize,Andhra Pradesh,Total,2022,3.86,27.55,7138.0,27.66,33.28,23.26,71.98,2.56,167.43,2.74,17.8,99.91,55.42
Maize,Andhra Pradesh,Total,2023,2.92,18.19,6225.0,28.5,34.49,23.81,67.52,2.62,174.84,2.54,18.33,100.04,54.41
Maize,Andhra Pradesh,Total,2024,3.29,19.76,6006.0,28.43,34.01,24.13,71.61,2.76,168.25,2.85,17.62,99.99,56.82
Maize,Arunachal Pradesh,Kharif,2020,0.41,0.63,1535.0,20.63,25.43,16.67,80.02,0.33,112.03,11.95,11.73,93.14,83.68
Maize,Arunachal Pradesh,Kharif,2021,0.43,0.67,1539.0,20.85,25.96,16.71,78.7,0.34,110.21,7.45,12.02,93.14,83.13
Maize,Arunachal Pradesh,Kharif,2022,0.44,0.68,1544.0,20.44,25.65,16.2,78.61,0.35,130.2,10.42,12.41,93.12,80.09
Maize,Arunachal Pradesh,Kharif,2023,0.44,0.68,1545.0,20.74,26.19,16.26,76.99,0.35,104.28,7.46,12.04,93.21,81.73
Maize,Arunachal Pradesh,Rabi,2020,0.1,0.17,1716.0,20.63,25.43,16.67,80.02,0.33,112.03,11.95,11.73,93.14,83.68
Maize,Arunachal Pradesh,Rabi,2021,0.11,0.19,1720.0,20.85,25.96,16.71,78.7,0.34,110.21,7.45,12.02,93.14,83.13
Maize,Arunachal Pradesh,Rabi,2022,0.11,0.19,1722.0,20.44,25.65,16.2,78.61,0.35,130.2,10.42,12.41,93.12,80.09
Maize,Arunachal Pradesh,Rabi,2023,0.11,0.19,1725.0,20.74,26.19,16.26,76.99,0.35,104.28,7.46,12.04,93.21,81.73
Maize,Arunachal Pradesh,Total,2020,0.51,0.8,1570.0,20.63,25.43,16.67,80.02,0.33,112.03,11.95,11.73,93.14,83.68
Maize,Arunachal Pradesh,Total,2021,0.54,0.85,1575.0,20.85,25.96,16.71,78.7,0.34,110.21,7.45,12.02,93.14,83.13
Maize,Arunachal Pradesh,Total,2022,0.55,0.86,1579.0,20.44,25.65,16.2,78.61,0.35,130.2,10.42,12.41,93.12,80.09
Maize,Arunachal Pradesh,Total,2023,0.55,0.87,1581.0,20.74,26.19,16.26,76.99,0.35,104.28,7.46,12.04,93.21,81.73
Maize,Assam,Kharif,2020,0.41,1.48,3594.0,24.28,29.73,19.78,76.64,0.4,194.47,3.78,15.13,98.34,65.3
Maize,Assam,Kharif,2021,0.43,1.7,3965.0,25.0,31.26,20.03,71.1,0.42,195.71,2.83,15.69,98.32,62.47
Maize,Assam,Kharif,2022,0.52,1.92,3698.0,24.45,30.49,19.69,73.27,0.41,174.58,3.53,15.08,98.31,61.95
Maize,Assam,Kharif,2023,0.42,2.15,5148.0,25.32,31.84,20.06,68.38,0.41,171.23,2.93,16.01,98.39,60.01
Maize,Assam,Kharif,2024,0.35,1.59,4552.0,24.76,30.63,19.9,71.94,0.41,176.25,3.73,15.07,98.37,63.35
Maize,Assam,Rabi,2023,0.62,3.18,5139.0,25.32,31.84,20.06,68.38,0.41,171.23,2.93,16.01,98.39,60.01
Maize,Assam,Rabi,2024,0.65,3.34,5143.0,24.76,30.63,19.9,71.94,0.41,176.25,3.73,15.07,98.37,63.35
Maize,Assam,Total,2020,0.41,1.48,3594.0,24.28,29.73,19.78,76.64,0.4,194.47,3.78,15.13,98.34,65.3
Maize,Assam,Total,2021,0.43,1.7,3965.0,25.0,31.26,20.03,71.1,0.42,195.71,2.83,15.69,98.32,62.47
Maize,Assam,Total,2022,0.52,1.92,3698.0,24.45,30.49,19.69,73.27,0.41,174.58,3.53,15.08,98.31,61.95
Maize,Assam,Total,2023,1.04,5.33,5143.0,25.32,31.84,20.06,68.38,0.41,171.23,2.93,16.01,98.39,60.01
Maize,Assam,Total,2024,1.0,4.94,4936.0,24.76,30.63,19.9,71.94,0.41,176.25,3.73,15.07,98.37,63.35
Maize,Bihar,Kharif,2020,1.94,2.25,1163.0,24.82,30.5,19.76,67.48,1.82,215.62,3.34,15.94,99.57,50.51
Maize,Bihar,Kharif,2021,1.74,2.35,1352.0,25.31,31.14,20.07,64.6,1.91,224.5,3.83,15.79,99.51,54.28
Maize,Bihar,Kharif,2022,1.81,4.45,2458.0,25.84,32.27,20.07,60.93,1.97,212.06,2.03,16.72,99.48,46.68
Maize,Bihar,Kharif,2023,2.16,5.86,2713.0,26.38,32.6,20.81,57.28,2.05,225.68,2.91,16.63,99.59,46.27
Maize,Bihar,Kharif,2024,1.94,6.14,3169.0,26.37,32.62,20.83,59.37,2.06,214.08,2.46,16.04,99.54,51.93
Maize,Bihar,Rabi,2020,4.56,18.59,4081.0,24.82,30.5,19.76,67.48,1.82,215.62,3.34,15.94,99.57,50.51
Maize,Bihar,Rabi,2021,4.89,24.34,4976.0,25.31,31.14,20.07,64.6,1.91,224.5,3.83,15.79,99.51,54.28
Maize,Bihar,Rabi,2022,4.09,29.15,7120.0,25.84,32.27,20.07,60.93,1.97,212.06,2.03,16.72,99.48,46.68
Maize,Bihar,Rabi,2023,5.58,40.51,7262.0,26.38,32.6,20.81,57.28,2.05,225.68,2.91,16.63,99.59,46.27
Maize,Bihar,Rabi,2024,4.97,32.85,6608.0,26.37,32.62,20.83,59.37,2.06,214.08,2.46,16.04,99.54,51.93
Maize,Bihar,Summer,2022,1.58,10.19,6469.0,25.84,32.27,20.07,60.93,1.97,212.06,2.03,16.72,99.48,46.68
Maize,Bihar,Summer,2023,1.82,10.72,5904.0,26.38,32.6,20.81,57.28,2.05,225.68,2.91,16.63,99.59,46.27
Maize,Bihar,Summer,2024,1.68,10.02,5962.0,26.37,32.62,20.83,59.37,2.06,214.08,2.46,16.04,99.54,51.93
Maize,Bihar,Total,2020,6.49,20.84,3211.0,24.82,30.5,19.76,67.48,1.82,215.62,3.34,15.94,99.57,50.51
Maize,Bihar,Total,2021,6.63,26.69,4026.0,25.31,31.14,20.07,64.6,1.91,224.5,3.83,15.79,99.51,54.28
Maize,Bihar,Total,2022,7.48,43.8,5854.0,25.84,32.27,20.07,60.93,1.97,212.06,2.03,16.72,99.48,46.68
Maize,Bihar,Total,2023,9.55,57.09,5975.0,26.38,32.6,20.81,57.28,2.05,225.68,2.91,16.63,99.59,46.27
Maize,Bihar,Total,2024,8.59,49.01,5706.0,26.37,32.62,20.83,59.37,2.06,214.08,2.46,16.04,99.54,51.93
Maize,Chandigarh,Kharif,2020,0.0,0.0,3000.0,22.92,29.41,17.8,55.87,1.83,250.28,3.31,18.59,96.05,45.5
Maize,Chandigarh,Kharif,2021,0.0,0.0,2875.0,23.74,30.28,18.48,52.91,1.82,250.56,3.38,18.29,96.01,49.53
Maize,Chandigarh,Kharif,2022,0.0,0.0,2875.0,23.77,29.89,18.82,59.19,1.86,256.59,3.98,18.37,95.95,41.07
Maize,Chandigarh,Kharif,2023,0.0,0.0,3000.0,23.02,29.13,18.26,60.47,1.79,253.91,4.35,18.18,96.11,42.18
Maize,Chandigarh,Rabi,2020,0.0,0.0,0.0,22.92,29.41,17.8,55.87,1.83,250.28,3.31,18.59,96.05,45.5
Maize,Chandigarh,Rabi,2021,0.0,0.0,0.0,23.74,30.28,18.48,52.91,1.82,250.56,3.38,18.29,96.01,49.53
Maize,Chandigarh,Total,2020,0.0,0.0,3000.0,22.92,29.41,17.8,55.87,1.83,250.28,3.31,18.59,96.05,45.5
Maize,Chandigarh,Total,2021,0.0,0.0,2875.0,23.74,30.28,18.48,52.91,1.82,250.56,3.38,18.29,96.01,49.53
Maize,Chandigarh,Total,2022,0.0,0.0,2875.0,23.77,29.89,18.82,59.19,1.86,256.59,3.98,18.37,95.95,41.07
Maize,Chandigarh,Total,2023,0.0,0.0,3000.0,23.02,29.13,18.26,60.47,1.79,253.91,4.35,18.18,96.11,42.18
Maize,Chhattisgarh,Kharif,2020,1.14,3.41,2996.0,24.87,30.69,19.45,70.07,1.65,158.79,4.73,17.36,97.73,51.85
Maize,Chhattisgarh,Kharif,2021,1.31,3.94,3017.0,25.76,31.81,20.19,62.93,1.79,171.03,4.13,17.51,97.67,54.46
Maize,Chhattisgarh,Kharif,2022,1.2,3.93,3267.0,25.76,31.9,20.02,63.19,1.8,159.25,3.86,17.87,97.62,47.97
Maize,Chhattisgarh,Kharif,2023,1.09,3.44,3144.0,25.71,31.91,20.06,63.12,1.79,176.15,4.53,17.8,97.78,46.52
Maize,Chhattisgarh,Kharif,2024,1.21,3.83,3172.0,26.18,32.16,20.76,65.44,1.85,163.05,3.68,16.75,97.71,53.17
Maize,Chhattisgarh,Total,2020,1.14,3.41,2996.0,24.87,30.69,19.45,70.07,1.65,158.79,4.73,17.36,97.73,51.85
Maize,Chhattisgarh,Total,2021,1.31,3.94,3017.0,25.76,31.81,20.19,62.93,1.79,171.03,4.13,17.51,97.67,54.46
Maize,Chhattisgarh,Total,2022,1.2,3.93,3267.0,25.76,31.9,20.02,63.19,1.8,159.25,3.86,17.87,97.62,47.97
Maize,Chhattisgarh,Total,2023,1.09,3.44,3144.0,25.71,31.91,20.06,63.12,1.79,176.15,4.53,17.8,97.78,46.52
Maize,Chhattisgarh,Total,2024,1.21,3.83,3172.0,26.18,32.16,20.76,65.44,1.85,163.05,3.68,16.75,97.71,53.17
Maize,Dadra And Nagar Haveli,Kharif,2020,0.0,0.0,0.0,26.63,33.0,21.79,66.64,2.38,207.72,6.93,18.44,98.94,42.82
Maize,Dadra And Nagar Haveli,Kharif,2021,0.0,0.0,0.0,26.59,32.62,22.02,67.25,2.35,209.68,6.84,17.35,98.92,48.72
Maize,Dadra And Nagar Haveli,Rabi,2020,0.0,0.0,0.0,26.63,33.0,21.79,66.64,2.38,207.72,6.93,18.44,98.94,42.82
Maize,Dadra And Nagar Haveli,Rabi,2021,0.0,0.0,0.0,26.59,32.62,22.02,67.25,2.35,209.68,6.84,17.35,98.92,48.72
Maize,Dadra And Nagar Haveli,Total,2020,0.0,0.0,0.0,26.63,33.0,21.79,66.64,2.38,207.72,6.93,18.44,98.94,42.82
Maize,Dadra And Nagar Haveli,Total,2021,0.0,0.0,0.0,26.59,32.62,22.02,67.25,2.35,209.68,6.84,17.35,98.92,48.72
Maize,Daman And Diu,Kharif,2021,0.0,0.0,0.0,26.77,32.78,22.21,66.82,2.43,207.36,5.4,17.95,99.44,49.49
Maize,Daman And Diu,Rabi,2021,0.0,0.0,0.0,26.77,32.78,22.21,66.82,2.43,207.36,5.4,17.95,99.44,49.49
Maize,Daman And Diu,Total,2021,0.0,0.0,0.0,26.77,32.78,22.21,66.82,2.43,207.36,5.4,17.95,99.44,49.49
Maize,Delhi,Kharif,2020,0.0,0.0,5091.0,24.94,32.21,18.75,49.35,1.87,241.92,1.85,17.29,98.19,44.78
Maize,Delhi,Kharif,2021,0.0,0.0,5100.0,24.68,31.59,18.72,53.27,1.8,202.76,3.0,16.86,98.14,48.56
Maize,Delhi,Kharif,2022,0.0,0.0,5120.0,25.47,32.71,19.36,52.88,1.9,226.42,2.18,17.15,98.08,42.16
Maize,Delhi,Kharif,2023,0.0,0.0,5111.0,24.85,32.05,18.9,52.76,1.82,226.65,2.15,16.74,98.25,42.52
Maize,Delhi,Rabi,2021,0.0,0.0,0.0,24.68,31.59,18.72,53.27,1.8,202.76,3.0,16.86,98.14,48.56
Maize,Delhi,Total,2020,0.0,0.0,5091.0,24.94,32.21,18.75,49.35,1.87,241.92,1.85,17.29,98.19,44.78
Maize,Delhi,Total,2021,0.0,0.0,5100.0,24.68,31.59,18.72,53.27,1.8,202.76,3.0,16.86,98.14,48.56
Maize,Delhi,Total,2022,0.0,0.0,5120.0,25.47,32.71,19.36,52.88,1.9,226.42,2.18,17.15,98.08,42.16
Maize,Delhi,Total,2023,0.0,0.0,5111.0,24.85,32.05,18.9,52.76,1.82,226.65,2.15,16.74,98.25,42.52
Maize,Goa,Kharif,2021,0.0,0.0,0.0,25.09,30.45,20.96,77.11,1.13,195.96,6.77,17.34,95.89,59.9
Maize,Goa,Total,2021,0.0,0.0,0.0,25.09,30.45,20.96,77.11,1.13,195.96,6.77,17.34,95.89,59.9
Maize,Gujarat,Kharif,2020,2.87,4.36,1521.0,26.08,33.28,20.02,59.96,2.69,197.61,2.98,19.46,99.51,35.21
Maize,Gujarat,Kharif,2021,2.95,5.75,1950.0,26.72,34.35,20.37,56.46,2.93,218.98,2.09,18.69,99.47,41.41
Maize,Gujarat,Kharif,2022,2.88,5.49,1906.0,26.82,34.52,20.43,55.22,2.94,202.33,2.09,19.44,99.46,33.94
Maize,Gujarat,Kharif,2023,2.82,5.69,2013.0,26.74,34.25,20.58,54.86,2.95,201.3,2.07,18.56,99.61,37.86
Maize,Gujarat,Kharif,2024,2.86,4.22,1474.0,26.87,34.22,20.79,55.68,2.91,203.89,2.45,18.52,99.53,39.94
Maize,Gujarat,Rabi,2020,1.02,2.32,2265.0,26.08,33.28,20.02,59.96,2.69,197.61,2.98,19.46,99.51,35.21
Maize,Gujarat,Rabi,2021,0.96,2.42,2521.0,26.72,34.35,20.37,56.46,2.93,218.98,2.09,18.69,99.47,41.41
Maize,Gujarat,Rabi,2022,1.06,2.9,2748.0,26.82,34.52,20.43,55.22,2.94,202.33,2.09,19.44,99.46,33.94
Maize,Gujarat,Rabi,2023,1.16,3.24,2806.0,26.74,34.25,20.58,54.86,2.95,201.3,2.07,18.56,99.61,37.86
Maize,Gujarat,Rabi,2024,1.34,3.52,2623.0,26.87,34.22,20.79,55.68,2.91,203.89,2.45,18.52,99.53,39.94
Maize,Gujarat,Summer,2022,0.07,0.18,2562.0,26.82,34.52,20.43,55.22,2.94,202.33,2.09,19.44,99.46,33.94
Maize,Gujarat,Summer,2023,0.07,0.16,2296.0,26.74,34.25,20.58,54.86,2.95,201.3,2.07,18.56,99.61,37.86
Maize,Gujarat,Summer,2024,0.08,0.17,2234.0,26.87,34.22,20.79,55.68,2.91,203.89,2.45,18.52,99.53,39.94
Maize,Gujarat,Total,2020,3.89,6.68,1717.0,26.08,33.28,20.02,59.96,2.69,197.61,2.98,19.46,99.51,35.21
Maize,Gujarat,Total,2021,3.91,8.16,2090.0,26.72,34.35,20.37,56.46,2.93,218.98,2.09,18.69,99.47,41.41
Maize,Gujarat,Total,2022,4.01,8.57,2140.0,26.82,34.52,20.43,55.22,2.94,202.33,2.09,19.44,99.46,33.94
Maize,Gujarat,Total,2023,4.05,9.09,2244.0,26.74,34.25,20.58,54.86,2.95,201.3,2.07,18.56,99.61,37.86
Maize,Gujarat,Total,2024,4.28,7.91,1848.0,26.87,34.22,20.79,55.68,2.91,203.89,2.45,18.52,99.53,39.94
Maize,Haryana,Kharif,2020,0.07,0.2,3026.0,24.79,31.98,18.69,50.33,1.77,228.86,2.05,17.53,98.3,45.49
Maize,Haryana,Kharif,2021,0.05,0.16,3133.0,24.79,31.8,18.73,51.63,1.75,199.92,2.68,17.18,98.25,49.65
Maize,Haryana,Kharif,2022,0.05,0.16,3328.0,25.36,32.53,19.26,52.85,1.86,221.75,2.4,17.26,98.19,43.2
Maize,Haryana,Kharif,2023,0.05,0.18,3685.0,24.96,32.33,18.92,51.5,1.82,216.22,1.84,17.24,98.36,40.96
Maize,Haryana,Kharif,2024,0.04,0.13,3011.0,25.79,33.07,19.63,47.37,1.91,229.07,1.79,16.75,98.27,45.58
Maize,Haryana,Total,2020,0.07,0.2,3026.0,24.79,31.98,18.69,50.33,1.77,228.86,2.05,17.53,98.3,45.49
Maize,Haryana,Total,2021,0.05,0.16,3133.0,24.79,31.8,18.73,51.63,1.75,199.92,2.68,17.18,98.25,49.65
Maize,Haryana,Total,2022,0.05,0.16,3328.0,25.36,32.53,19.26,52.85,1.86,221.75,2.4,17.26,98.19,43.2
Maize,Haryana,Total,2023,0.05,0.18,3685.0,24.96,32.33,18.92,51.5,1.82,216.22,1.84,17.24,98.36,40.96
Maize,Haryana,Total,2024,0.04,0.13,3011.0,25.79,33.07,19.63,47.37,1.91,229.07,1.79,16.75,98.27,45.58
Maize,Himachal Pradesh,Kharif,2020,2.67,7.29,2727.0,20.0,26.2,15.17,58.13,1.7,247.87,3.26,17.23,91.01,57.29
Maize,Himachal Pradesh,Kharif,2021,2.63,7.81,2970.0,20.92,27.13,16.09,54.89,1.73,261.16,3.27,16.99,90.97,55.6
Maize,Himachal Pradesh,Kharif,2022,2.56,6.78,2654.0,21.01,26.72,16.52,60.72,1.71,265.38,4.05,16.8,90.92,54.07
Maize,Himachal Pradesh,Kharif,2023,2.53,6.08,2403.0,20.11,25.81,15.72,63.61,1.65,253.6,4.52,16.08,91.06,57.56
Maize,Himachal Pradesh,Kharif,2024,2.53,7.47,2951.0,21.22,27.3,16.54,56.01,1.74,258.2,3.33,16.7,90.99,52.98
Maize,Himachal Pradesh,Total,2020,2.67,7.29,2727.0,20.0,26.2,15.17,58.13,1.7,247.87,3.26,17.23,91.01,57.29
Maize,Himachal Pradesh,Total,2021,2.63,7.81,2970.0,20.92,27.13,16.09,54.89,1.73,261.16,3.27,16.99,90.97,55.6
Maize,Himachal Pradesh,Total,2022,2.56,6.78,2654.0,21.01,26.72,16.52,60.72,1.71,265.38,4.05,16.8,90.92,54.07
Maize,Himachal Pradesh,Total,2023,2.53,6.08,2403.0,20.11,25.81,15.72,63.61,1.65,253.6,4.52,16.08,91.06,57.56
Maize,Himachal Pradesh,Total,2024,2.53,7.47,2951.0,21.22,27.3,16.54,56.01,1.74,258.2,3.33,16.7,90.99,52.98
Maize,Jammu And Kashmir,Kharif,2020,2.89,5.09,1759.0,-5.17,1.54,-11.48,69.74,1.63,224.01,1.42,18.92,59.15,53.29
Maize,Jammu And Kashmir,Kharif,2021,2.93,5.81,1986.0,-4.3,2.45,-10.62,67.12,1.66,230.93,1.35,18.17,59.2,55.76
Maize,Jammu And Kashmir,Kharif,2022,2.76,5.47,1979.0,-3.29,3.4,-9.36,66.34,1.64,240.41,1.39,18.69,59.2,52.65
Maize,Jammu And Kashmir,Kharif,2023,2.88,5.88,2041.0,-3.35,2.93,-9.18,65.93,1.63,230.3,1.52,17.98,59.25,54.7
Maize,Jammu And Kashmir,Rabi,2021,0.0,0.0,0.0,-4.3,2.45,-10.62,67.12,1.66,230.93,1.35,18.17,59.2,55.76
Maize,Jammu And Kashmir,Total,2020,2.89,5.09,1759.0,-5.17,1.54,-11.48,69.74,1.63,224.01,1.42,18.92,59.15,53.29
Maize,Jammu And Kashmir,Total,2021,2.93,5.81,1986.0,-4.3,2.45,-10.62,67.12,1.66,230.93,1.35,18.17,59.2,55.76
Maize,Jammu And Kashmir,Total,2022,2.76,5.47,1979.0,-3.29,3.4,-9.36,66.34,1.64,240.41,1.39,18.69,59.2,52.65
Maize,Jammu And Kashmir,Total,2023,2.88,5.88,2041.0,-3.35,2.93,-9.18,65.93,1.63,230.3,1.52,17.98,59.25,54.7
Maize,Jharkhand,Kharif,2020,2.86,6.23,2181.0,22.27,27.97,17.65,72.02,1.83,237.05,5.09,15.97,94.08,52.92
Maize,Jharkhand,Kharif,2021,2.73,6.07,2225.0,23.05,28.82,18.35,66.9,1.92,234.07,5.0,15.8,94.03,54.42
Maize,Jharkhand,Kharif,2022,2.09,4.08,1952.0,23.29,29.62,18.05,64.11,2.0,235.34,3.15,16.76,93.99,49.29
Maize,Jharkhand,Kharif,2023,2.59,5.45,2099.0,23.72,30.03,18.51,60.62,1.98,243.14,2.95,16.17,94.12,49.23
Maize,Jharkhand,Kharif,2024,2.74,6.49,2370.0,23.73,29.75,18.8,65.14,2.01,237.66,4.04,15.9,94.07,54.58
Maize,Jharkhand,Rabi,2020,0.12,0.28,2305.0,22.27,27.97,17.65,72.02,1.83,237.05,5.09,15.97,94.08,52.92
Maize,Jharkhand,Rabi,2021,0.12,0.29,2373.0,23.05,28.82,18.35,66.9,1.92,234.07,5.0,15.8,94.03,54.42
Maize,Jharkhand,Rabi,2022,0.31,0.5,1622.0,23.29,29.62,18.05,64.11,2.0,235.34,3.15,16.76,93.99,49.29
Maize,Jharkhand,Rabi,2023,0.1,0.21,2067.0,23.72,30.03,18.51,60.62,1.98,243.14,2.95,16.17,94.12,49.23
Maize,Jharkhand,Rabi,2024,0.12,0.27,2251.0,23.73,29.75,18.8,65.14,2.01,237.66,4.04,15.9,94.07,54.58
Maize,Jharkhand,Total,2020,2.98,6.52,2186.0,22.27,27.97,17.65,72.02,1.83,237.05,5.09,15.97,94.08,52.92
Maize,Jharkhand,Total,2021,2.85,6.35,2231.0,23.05,28.82,18.35,66.9,1.92,234.07,5.0,15.8,94.03,54.42
Maize,Jharkhand,Total,2022,2.4,4.58,1910.0,23.29,29.62,18.05,64.11,2.0,235.34,3.15,16.76,93.99,49.29
